  ID    epoch(MJD)       a(AU)            e             i(deg)         LAN(deg)      argperi(deg)       M(deg)
30141   64328        2.573000e+00    9.020000e-02    1.234000e+01    3.451000e+02    1.621100e+02    2.852715e+02
30142   64328        2.588000e+00    1.896000e-01    1.175000e+01    1.865900e+02    3.403300e+02    3.060342e+02
30143   64328        3.209000e+00    8.560000e-02    1.687000e+01    3.256700e+02    2.995500e+02    7.710707e+01
30144   64328        2.599000e+00    2.305000e-01    1.431000e+01    7.441000e+01    2.087300e+02    9.501621e+01
30145   64328        2.859000e+00    5.250000e-02    3.780000e+00    1.805400e+02    3.950000e+01    2.870861e+02
30146   64328        2.745000e+00    2.801000e-01    1.671000e+01    1.055000e+01    3.148500e+02    5.495909e+01
30147   64328        3.205000e+00    1.370000e-01    1.950000e+01    1.596400e+02    3.122500e+02    9.078090e+01
30148   64328        2.597000e+00    1.670000e-01    1.259000e+01    2.652100e+02    3.966000e+01    7.472686e+01
30149   64328        2.538000e+00    2.545000e-01    5.160000e+00    1.088000e+01    3.011800e+02    8.085970e+00
30150   64328        3.073000e+00    1.249000e-01    2.250000e+00    1.059500e+02    5.619000e+01    2.561407e+02
30151   64328        3.116000e+00    7.940000e-02    2.699000e+01    2.064500e+02    3.533000e+02    7.491136e+01
30152   64328        2.761000e+00    1.089000e-01    9.770000e+00    2.313300e+02    1.593600e+02    2.085616e+02
30153   64328        3.049000e+00    4.890000e-02    9.830000e+00    1.727400e+02    2.468400e+02    2.424615e+02
30154   64328        2.571000e+00    1.295000e-01    1.285000e+01    2.829300e+02    1.356000e+01    2.903035e+02
30155   64328        2.419000e+00    2.187000e-01    1.001000e+01    3.312000e+01    2.686000e+01    2.369466e+02
30156   64328        2.568000e+00    2.405000e-01    2.708000e+01    3.305400e+02    6.174000e+01    1.050510e+02
30157   64328        3.025000e+00    5.630000e-02    9.900000e+00    1.385000e+01    2.386700e+02    2.323472e+02
30158   64328        2.411000e+00    1.286000e-01    3.900000e+00    1.299900e+02    2.654200e+02    1.525546e+01
30159   64328        2.629000e+00    2.079000e-01    1.207000e+01    2.832300e+02    3.178300e+02    3.060680e+01
30160   64328        3.113000e+00    2.110000e-01    2.605000e+01    1.671100e+02    1.004100e+02    2.088045e+02
30161   64328        2.797000e+00    8.250000e-02    3.620000e+00    2.234300e+02    1.323100e+02    1.603814e+02
30162   64328        2.755000e+00    9.370000e-02    1.377000e+01    9.564000e+01    1.624000e+01    2.216512e+02
30163   64328        2.810000e+00    8.300000e-02    1.380000e+01    2.803100e+02    2.825000e+02    2.025585e+02
30164   64328        2.613000e+00    1.607000e-01    5.460000e+00    6.069000e+01    2.927800e+02    1.844175e+02
30165   64328        2.325000e+00    1.258000e-01    3.390000e+00    1.584900e+02    1.541000e+01    3.104360e+02
30166   64328        3.103000e+00    7.180000e-02    1.351000e+01    1.617800e+02    1.056000e+01    3.162055e+02
30167   64328        2.440000e+00    1.052000e-01    7.270000e+00    7.747000e+01    3.701000e+01    2.561960e+02
30168   64328        3.173000e+00    9.740000e-02    6.010000e+00    5.411000e+01    1.105000e+01    8.049681e+01
30169   64328        3.161000e+00    1.550000e-01    1.466000e+01    1.379700e+02    1.782000e+02    1.608574e+02
30170   64328        2.798000e+00    5.470000e-02    4.480000e+00    1.762300e+02    2.683100e+02    3.075700e+02
30171   64328        2.664000e+00    1.784000e-01    3.010000e+00    3.453100e+02    5.741000e+01    3.114523e+02
30172   64328        3.102000e+00    5.780000e-02    1.033000e+01    4.144000e+01    2.128900e+02    9.242032e+01
30173   64328        2.808000e+00    2.291000e-01    1.042000e+01    1.021700e+02    1.685000e+02    1.544086e+01
30174   64328        2.977000e+00    1.341000e-01    9.160000e+00    7.165000e+01    3.493300e+02    2.810487e+01
30175   64328        3.369000e+00    7.170000e-02    2.181000e+01    1.948500e+02    3.295600e+02    1.140038e+02
30176   64328        2.617000e+00    1.150000e-01    1.597000e+01    1.060000e+01    1.506100e+02    2.357161e+02
30177   64328        2.982000e+00    4.640000e-02    1.118000e+01    1.444200e+02    5.953000e+01    3.543806e+02
30178   64328        2.988000e+00    5.710000e-02    2.347000e+01    2.116600e+02    1.320600e+02    2.352614e+02
30179   64328        2.159000e+00    2.201000e-01    5.830000e+00    2.022100e+02    1.768600e+02    1.790873e+02
30180   64328        3.128000e+00    1.846000e-01    2.530000e+01    3.184900e+02    2.919800e+02    2.602869e+02
30181   64328        1.971000e+00    1.786000e-01    1.635000e+01    3.282800e+02    9.204000e+01    3.166202e+02
30182   64328        2.697000e+00    2.070000e-02    1.441000e+01    3.219100e+02    8.176000e+01    8.620212e+01
30183   64328        3.181000e+00    1.176000e-01    1.698000e+01    2.314100e+02    2.428000e+02    1.657000e+02
30184   64328        3.019000e+00    1.989000e-01    2.890000e+00    1.513400e+02    2.395100e+02    1.829772e+02
30185   64328        2.662000e+00    1.732000e-01    7.930000e+00    2.407800e+02    2.165900e+02    2.751192e+02
30186   64328        2.189000e+00    1.645000e-01    2.450000e+00    9.390000e+00    4.532000e+01    9.111662e+01
30187   64328        1.960000e+00    1.380000e-01    2.423000e+01    1.676500e+02    2.788400e+02    1.974263e+02
30188   64328        3.223000e+00    9.780000e-02    1.659000e+01    1.074500e+02    2.723800e+02    7.064414e+01
30189   64328        2.353000e+00    1.586000e-01    9.390000e+00    7.117000e+01    2.442400e+02    2.718930e+02
30190   64328        3.161000e+00    1.880000e-01    2.190000e+00    1.938200e+02    2.071400e+02    6.679735e+01
30191   64328        2.744000e+00    3.394000e-01    7.760000e+00    2.524000e+01    8.362000e+01    2.472356e+02
30192   64328        2.237000e+00    8.530000e-02    3.630000e+00    2.858000e+02    2.368600e+02    4.446389e+01
30193   64328        2.732000e+00    1.011000e-01    1.248000e+01    1.953600e+02    6.287000e+01    3.593149e+01
30194   64328        3.149000e+00    1.763000e-01    1.815000e+01    6.943000e+01    2.710700e+02    1.023708e+02
30195   64328        2.970000e+00    6.840000e-02    9.250000e+00    2.343500e+02    1.686600e+02    3.538884e+02
30196   64328        3.020000e+00    7.400000e-02    1.688000e+01    1.469200e+02    2.991900e+02    1.676462e+01
30197   64328        3.047000e+00    9.940000e-02    2.440000e+00    6.802000e+01    2.139000e+02    6.102699e+01
30198   64328        1.936000e+00    6.970000e-02    2.225000e+01    5.058000e+01    1.010800e+02    8.264277e+01
30199   64328        3.125000e+00    4.760000e-02    1.708000e+01    2.959800e+02    1.935800e+02    1.429488e+02
30200   64328        3.081000e+00    7.770000e-02    1.096000e+01    1.025900e+02    1.967500e+02    2.615608e+01
30201   64328        1.893000e+00    5.030000e-02    1.885000e+01    2.549300e+02    3.037700e+02    1.933818e+02
30202   64328        2.529000e+00    1.937000e-01    7.210000e+00    1.230000e+01    2.224900e+02    5.351314e+01
30203   64328        3.038000e+00    5.740000e-02    1.060000e+01    1.014300e+02    1.149000e+02    2.299384e+02
30204   64328        2.569000e+00    1.143000e-01    2.590000e+00    3.141000e+02    2.882500e+02    2.034579e+02
30205   64328        2.711000e+00    1.334000e-01    9.020000e+00    2.993800e+02    4.596000e+01    1.642571e+02
30206   64328        2.571000e+00    1.441000e-01    1.335000e+01    7.523000e+01    2.884700e+02    3.329835e+02
30207   64328        2.423000e+00    2.318000e-01    1.179000e+01    2.379100e+02    1.692400e+02    3.292205e+02
30208   64328        2.312000e+00    2.001000e-01    2.451000e+01    2.767000e+01    3.584200e+02    1.132084e+02
30209   64328        2.965000e+00    9.130000e-02    1.316000e+01    1.650900e+02    1.375600e+02    2.766548e+02
30210   64328        2.421000e+00    1.987000e-01    1.219000e+01    8.030000e+00    2.980000e+02    1.970971e+02
30211   64328        3.080000e+00    8.620000e-02    1.039000e+01    5.325000e+01    3.548300e+02    3.140580e+02
30212   64328        2.991000e+00    7.920000e-02    1.079000e+01    4.961000e+01    4.808000e+01    1.489518e+02
30213   64328        2.891000e+00    1.831000e-01    3.810000e+00    1.339300e+02    2.375800e+02    7.382071e+01
30214   64328        3.030000e+00    9.000000e-03    1.559000e+01    3.224000e+02    5.589000e+01    3.352842e+01
30215   64328        2.629000e+00    9.360000e-02    1.068000e+01    3.087900e+02    2.921400e+02    1.806768e+02
30216   64328        2.574000e+00    1.135000e-01    3.750000e+00    2.684000e+02    2.857400e+02    2.329140e+01
30217   64328        2.979000e+00    8.480000e-02    9.100000e+00    2.358300e+02    1.227700e+02    2.300045e+00
30218   64328        2.384000e+00    2.433000e-01    2.720000e+01    1.035700e+02    3.435600e+02    2.577145e+02
30219   64328        2.644000e+00    1.380000e-01    1.791000e+01    2.131700e+02    3.040000e+00    1.646401e+02
30220   64328        2.608000e+00    7.230000e-02    2.818000e+01    2.082000e+01    3.260500e+02    1.470675e+02
30221   64328        3.227000e+00    1.128000e-01    2.846000e+01    8.434000e+01    1.765200e+02    9.902051e+01
30222   64328        3.265000e+00    3.339000e-01    1.877000e+01    1.538100e+02    4.470000e+00    1.613956e+01
30223   64328        2.834000e+00    7.990000e-02    1.245000e+01    1.728800e+02    1.842400e+02    1.888888e+02
30224   64328        3.094000e+00    2.273000e-01    8.610000e+00    2.995200e+02    2.376400e+02    1.993105e+02
30225   64328        3.011000e+00    7.230000e-02    1.091000e+01    1.155600e+02    1.406400e+02    3.406901e+02
30226   64328        3.042000e+00    1.969000e-01    7.970000e+00    1.961900e+02    2.192400e+02    3.166466e+02
30227   64328        2.800000e+00    2.041000e-01    3.370000e+00    3.416300e+02    9.130000e+00    3.521856e+01
30228   64328        2.529000e+00    1.315000e-01    1.496000e+01    6.940000e+01    1.708300e+02    7.407314e+01
30229   64328        2.444000e+00    1.458000e-01    3.760000e+00    5.963000e+01    1.462000e+01    1.513826e+02
30230   64328        2.750000e+00    9.140000e-02    8.780000e+00    3.426000e+01    2.563500e+02    3.132141e+02
30231   64328        2.360000e+00    2.415000e-01    2.406000e+01    1.314000e+01    2.094900e+02    3.266859e+02
30232   64328        2.856000e+00    1.740000e-01    8.220000e+00    9.799000e+01    3.336400e+02    3.352411e+02
30233   64328        1.949000e+00    1.032000e-01    1.984000e+01    2.174000e+01    3.551700e+02    1.628446e+02
30234   64328        2.427000e+00    2.142000e-01    1.091000e+01    8.539000e+01    1.952000e+02    4.108647e+01
30235   64328        2.609000e+00    5.870000e-02    2.821000e+01    6.900000e+00    7.721000e+01    7.676832e+01
30236   64328        1.808000e+00    1.600000e-01    2.137000e+01    1.890600e+02    9.343000e+01    3.086371e+02
30237   64328        2.491000e+00    3.800000e-02    6.130000e+00    2.521400e+02    2.843200e+02    1.386612e+02
30238   64328        3.127000e+00    1.690000e-01    1.114000e+01    4.352000e+01    1.368200e+02    1.909739e+02
30239   64328        2.762000e+00    7.330000e-02    1.521000e+01    1.278000e+01    1.121700e+02    1.863833e+02
30240   64328        2.756000e+00    9.370000e-02    9.610000e+00    1.668400e+02    3.535100e+02    1.530500e+02
30241   64328        3.127000e+00    2.443000e-01    2.521000e+01    3.890000e+00    2.659700e+02    9.997387e+01
30242   64328        3.004000e+00    1.997000e-01    1.045000e+01    3.640000e+01    2.577800e+02    6.468744e+01
30243   64328        2.573000e+00    1.247000e-01    1.396000e+01    2.956700e+02    1.421000e+01    2.658915e+02
30244   64328        2.786000e+00    8.050000e-02    1.339000e+01    4.483000e+01    2.208400e+02    2.279736e+01
30245   64328        2.295000e+00    9.770000e-02    4.560000e+00    8.419000e+01    3.052400e+02    1.671099e+02
30246   64328        3.208000e+00    7.460000e-02    1.574000e+01    1.825100e+02    3.015200e+02    1.716201e+02
30247   64328        3.094000e+00    1.315000e-01    4.190000e+00    2.440400e+02    5.517000e+01    1.339205e+02
30248   64328        1.896000e+00    6.960000e-02    2.086000e+01    2.115000e+02    2.282200e+02    2.813166e+02
30249   64328        2.982000e+00    1.523000e-01    4.100000e-01    1.643400e+02    1.619100e+02    2.103106e+02
30250   64328        3.038000e+00    2.138000e-01    1.569000e+01    3.237000e+01    3.253800e+02    2.265684e+02
30251   64328        2.972000e+00    1.302000e-01    3.020000e+00    1.475200e+02    1.699400e+02    3.053784e+02
30252   64328        3.066000e+00    8.320000e-02    1.032000e+01    1.643400e+02    1.536400e+02    1.472945e+01
30253   64328        2.531000e+00    1.638000e-01    4.070000e+00    2.029600e+02    1.009500e+02    1.621981e+02
30254   64328        2.338000e+00    1.301000e-01    2.410000e+00    1.984800e+02    2.351700e+02    2.401117e+01
30255   64328        2.609000e+00    1.610000e-01    1.258000e+01    4.626000e+01    4.542000e+01    8.224832e+01
30256   64328        2.369000e+00    1.281000e-01    6.300000e+00    3.421300e+02    3.974000e+01    4.756781e+01
30257   64328        3.119000e+00    1.491000e-01    1.536000e+01    2.239900e+02    2.994300e+02    2.271710e+02
30258   64328        2.604000e+00    2.721000e-01    1.125000e+01    2.180900e+02    1.084800e+02    4.630993e+01
30259   64328        3.136000e+00    6.870000e-02    1.066000e+01    1.522300e+02    1.403600e+02    7.992200e+01
30260   64328        2.427000e+00    1.221000e-01    3.060000e+00    1.368200e+02    1.695600e+02    5.229647e+01
30261   64328        1.875000e+00    5.810000e-02    2.204000e+01    1.948300e+02    1.451700e+02    2.735254e+02
30262   64328        2.712000e+00    2.105000e-01    1.387000e+01    9.483000e+01    2.738400e+02    3.493942e+02
30263   64328        3.111000e+00    1.129000e-01    1.882000e+01    1.824700e+02    2.287000e+02    2.061382e+02
30264   64328        3.073000e+00    1.608000e-01    1.738000e+01    2.057400e+02    2.997300e+02    1.758807e+02
30265   64328        3.094000e+00    2.604000e-01    3.210000e+00    8.019000e+01    1.620000e+02    2.038705e+02
30266   64328        2.638000e+00    1.361000e-01    1.510000e+01    1.249700e+02    2.534000e+02    1.143336e+02
30267   64328        2.794000e+00    7.110000e-02    4.230000e+00    1.856500e+02    2.216700e+02    1.889784e+02
30268   64328        2.801000e+00    7.340000e-02    3.230000e+00    2.772400e+02    1.180800e+02    3.358506e+00
30269   64328        2.876000e+00    2.226000e-01    1.315000e+01    1.644000e+01    2.055500e+02    2.897828e+02
30270   64328        2.331000e+00    1.955000e-01    7.870000e+00    1.670900e+02    1.026000e+02    1.423387e+02
30271   64328        3.085000e+00    2.939000e-01    1.117000e+01    4.562000e+01    2.304800e+02    2.019916e+02
30272   64328        2.600000e+00    1.143000e-01    4.010000e+00    2.096000e+01    3.000000e+01    2.595518e+02
30273   64328        2.339000e+00    1.093000e-01    3.430000e+00    1.178500e+02    2.519000e+01    3.335807e+02
30274   64328        2.583000e+00    1.473000e-01    1.048000e+01    4.057000e+01    1.857900e+02    9.566817e+01
30275   64328        2.725000e+00    3.296000e-01    1.318000e+01    1.946800e+02    1.185400e+02    3.230207e+01
30276   64328        2.995000e+00    9.310000e-02    8.700000e+00    4.146000e+01    2.392200e+02    2.798340e+02
30277   64328        3.079000e+00    9.050000e-02    8.310000e+00    2.845000e+01    1.019500e+02    2.993403e+02
